timeStep pedestrianId speedInAreaUsingAgentVelocity-PID6 sk-PID7 kNearestNeighbors-PID7
10 1 0.6137680504338124 3.705190169183723 -1.133293744786652 0.14606637557317015 1.654867313778233 0.2774679772402209 2.4993137893539767 0.13638873230414905 -2.8252728412518664 0.05048738319198964 -3.2921262526965336 0.4458525384052461 -3.7394186677949364 -0.03822519443668959 -4.320058227991748 0.564287590336761 -5.261624980311675 -0.0994161361599959 5.7259348284538305 -0.3771620428953897 6.471961116849119 0.37906906803572493
10 3 -1.0 N/A N/A
10 4 -1.0 N/A N/A
10 5 -1.0 N/A N/A
10 6 -1.0 N/A N/A
10 7 -1.0 N/A N/A
10 8 -1.0 N/A N/A
10 9 -1.0 N/A N/A
10 10 -1.0 N/A N/A
10 11 -1.0 N/A N/A
10 12 1.23319635924811 3.3629382397623018 1.133293744786652 -0.14606637557317015 -1.6919790964652144 -0.0955789923811805 -2.1588325079098816 0.29978616283207593 -2.6061249230082844 -0.18429157000985974 2.788161058564885 0.13140160166705073 -3.1867644832050956 0.41822121476359087 3.6326075341406288 -0.009677643269021097 -4.128331235525023 -0.24548251173316604 -5.337063762333134 0.3276432378268739 6.8592285732404825 -0.5232284184685598
10 13 -1.0 N/A N/A
10 14 -1.0 N/A N/A
10 15 1.2290053865546167 4.385294188618927 -0.8444464755757437 0.14107924493607182 -2.4993137893539767 -0.13638873230414905 3.2266210390998538 -0.5135507751995387 -3.6326075341406288 0.009677643269021097 3.9726473274951424 0.24268033573157588 -5.324586630605843 -0.08590134911215941 5.688715002444553 -0.21076159156111895 -5.79144004205051 0.309463806101097 -6.238732457148913 -0.17461392674083864 6.545474751078558 0.354672102724634
10 16 -1.0 N/A N/A
10 17 1.3156363157029383 4.163059762461083 0.8444464755757437 -0.14107924493607182 -1.654867313778233 -0.2774679772402209 -2.788161058564885 -0.13140160166705073 4.0710675146755975 -0.6546300201356106 -4.480140155030099 -0.22698059404823123 4.817093803070886 0.10160109079550406 -4.946993566474767 0.1683845611650252 -5.394285981573169 -0.31569317167691047 -5.974925541769981 0.28681961309654014 6.533161478020297 -0.3518408364971908
10 18 -1.0 N/A N/A
10 19 -1.0 N/A N/A
10 21 -1.0 N/A N/A
10 23 -1.0 N/A N/A
10 24 -1.0 N/A N/A
10 25 -1.0 N/A N/A
10 26 -1.0 N/A N/A
10 27 -1.0 N/A N/A
10 28 -1.0 N/A N/A
10 29 -1.0 N/A N/A
10 30 -1.0 N/A N/A
11 1 0.6137680504338124 3.500224166884011 -1.133293744786652 0.14606637557317015 1.654867313778233 0.2774679772402209 -2.071026600255628 0.05048738319198964 2.4993137893539767 0.13638873230414905 -2.7496501263463564 0.5610168285222716 -2.948856679197114 -0.08582352364798673 -4.320058227991748 0.564287590336761 -5.261624980311675 -0.0994161361599959 -5.688334196420952 0.5614814009606617 6.498008494930751 -0.47338645207581465
11 3 -1.0 N/A N/A
11 4 -1.0 N/A N/A
11 5 -1.0 N/A N/A
11 6 -1.0 N/A N/A
11 7 -1.0 N/A N/A
11 8 -1.0 N/A N/A
11 9 -1.0 N/A N/A
11 10 -1.0 N/A N/A
11 11 -1.0 N/A N/A
11 12 1.23319635924811 3.0304504598094084 -0.9377328554689761 -0.0955789923811805 1.133293744786652 -0.14606637557317015 -1.6163563815597044 0.4149504529491015 -1.8155629344104618 -0.23188989922115688 2.788161058564885 0.13140160166705073 -3.1867644832050956 0.41822121476359087 3.6326075341406288 -0.009677643269021097 -4.128331235525023 -0.24548251173316604 -4.5550404516343 0.41541502538749153 -6.370481251799344 -0.16547913731129782
11 13 -1.0 N/A N/A
11 14 -1.0 N/A N/A
11 15 1.2290053865546167 4.362495722993119 -0.8444464755757437 0.14107924493607182 -2.4993137893539767 -0.13638873230414905 -3.6326075341406288 0.009677643269021097 3.9986947055767743 -0.6097751843799637 -4.570340389609605 -0.08590134911215941 4.7666986739108985 0.24268033573157588 -5.248963915700333 0.4246280962181226 -5.4481704685510906 -0.22221225595213578 5.688715002444553 -0.21076159156111895 -6.819372017345724 0.42789885803261196
11 16 -1.0 N/A N/A
11 17 1.3156363157029383 4.112734468265688 0.8444464755757437 -0.14107924493607182 -1.654867313778233 -0.2774679772402209 -2.788161058564885 -0.13140160166705073 -3.725893914033861 -0.22698059404823123 -4.4045174401245895 0.28354885128205076 -4.603723992975347 -0.3632915008882076 4.843141181152518 -0.7508544293160355 5.611145149486642 0.10160109079550406 -5.974925541769981 0.28681961309654014 6.533161478020297 -0.3518408364971908
11 18 -1.0 N/A N/A
11 19 -1.0 N/A N/A
11 21 -1.0 N/A N/A
11 23 -1.0 N/A N/A
11 24 -1.0 N/A N/A
11 25 -1.0 N/A N/A
11 26 -1.0 N/A N/A
11 27 -1.0 N/A N/A
11 28 -1.0 N/A N/A
11 29 -1.0 N/A N/A
11 30 -1.0 N/A N/A
12 1 1.6660079318380638 3.6869569769807002 -1.3323352921110718 0.4342313510405127 1.5776608787098674 0.4542529676532734 -2.1882068493409363 0.05048738319198964 2.397913566892221 0.13638873230414905 -3.2492357935072675 -0.4718756477975905 -3.621076616427903 0.5610168285222716 -4.664811924245232 0.4132632593584864 -5.465801901408211 -0.0994161361599959 -5.708900704237456 0.5221037424407466 6.394585973183329 0.37906906803572493
12 3 -1.0 N/A N/A
12 4 -1.0 N/A N/A
12 5 1.1313906652439558 2.97284616839652 0.8558715572298645 0.38374396784852305 -1.0610289441663312 -0.5223630309895801 -1.4328697670869666 0.510529445330282 2.1882068493409363 -0.05048738319198964 -2.4766050749042954 0.36277587616649676 -3.2775950520672748 -0.14990351935198554 -3.5206938548965194 0.471616359248757 3.7658677280508037 0.40376558446128374 4.5861204162331575 0.08590134911215941 -6.186994637326606 -0.06990014493011731
12 6 -1.0 N/A N/A
12 7 -1.0 N/A N/A
12 8 -1.0 N/A N/A
12 9 -1.0 N/A N/A
12 10 -1.0 N/A N/A
12 11 -1.0 N/A N/A
12 12 1.2182545445317357 3.233920278371251 -0.8558715572298645 -0.38374396784852305 1.3323352921110718 -0.4342313510405127 -1.9169005013961957 -0.9061069988381032 -2.288741324316831 0.12678547748175895 2.909996170820939 0.020021616612760695 -3.33247663213416 -0.02096809168202629 3.730248859003293 -0.29784261873636364 -4.133466609297139 -0.5336474872005086 -4.376565412126384 0.08787239140023395 -7.042866194556471 -0.45364411277864036
12 13 -1.0 N/A N/A
12 14 -1.0 N/A N/A
12 15 1.2290053865546167 4.34317475674678 -0.8202526881823538 0.31786423534912434 -2.397913566892221 -0.13638873230414905 -3.730248859003293 0.29784261873636364 3.9966724062911076 0.24268033573157588 4.0006118056768045 -0.512511005862808 -4.5861204162331575 -0.08590134911215941 5.510061973291762 -0.03272616662048122 -5.647149360399489 -0.6082643801017396 -6.018990183320124 0.4246280962181226 6.546726704895221 -0.4164910046317374
12 16 -1.0 N/A N/A
12 17 1.2727920269443243 4.162572563528377 0.8202526881823538 -0.31786423534912434 -1.5776608787098674 -0.4542529676532734 -2.909996170820939 -0.020021616612760695 -3.7658677280508037 -0.40376558446128374 4.816925094473461 -0.07518389961754846 4.820864493859158 -0.8303752412119323 -4.826896672217135 -0.9261286154508639 -5.19873749513777 0.10676386086899825 -6.242472802955099 -0.040989708294786986 6.330314661474116 -0.35059040196960556
12 18 -1.0 N/A N/A
12 19 -1.0 N/A N/A
12 21 -1.0 N/A N/A
12 23 -1.0 N/A N/A
12 25 -1.0 N/A N/A
12 26 -1.0 N/A N/A
12 27 -1.0 N/A N/A
12 28 -1.0 N/A N/A
12 29 -1.0 N/A N/A
12 30 -1.0 N/A N/A
13 1 1.5391906292266493 3.8040626458577713 0.7754028871229224 0.5217586105589049 -1.3888367379453044 0.3164072674486125 2.365681842925067 0.2038943752097806 -2.9904648409278813 0.11799302609762119 -3.840408157497297 0.54556966886505 -4.0514937850942125 -0.40437000489195896 -4.72346411603899 0.48076890226411795 5.596267380982081 -0.30861663065302736 -5.607703567936742 -0.12757402479081126 6.38637932801214 0.4465747109413565
13 3 -1.0 N/A N/A
13 4 -1.0 N/A N/A
13 5 1.1313906652439558 2.926314411560366 -0.8499433165694157 0.4275766427674288 -1.0610289441663312 -0.5223630309895801 1.601628102982577 0.19841424135099128 -1.7329992751111085 0.36277587616649676 -2.6172387270088606 -0.24556705088843245 2.9904648409278813 -0.11799302609762119 -3.5206938548965194 0.471616359248757 3.7658677280508037 0.40376558446128374 5.356146683852948 0.08590134911215941 -5.4262294151711 -0.06990014493011731
13 6 -1.0 N/A N/A
13 7 -1.0 N/A N/A
13 8 -1.0 N/A N/A
13 9 -1.0 N/A N/A
13 10 -1.0 N/A N/A
13 11 -1.0 N/A N/A
13 12 1.2797172684608733 3.391266037326168 1.3888367379453044 -0.3164072674486125 -1.601628102982577 -0.19841424135099128 2.1642396250682268 0.20535134311029246 -2.4515714195519926 0.2291624014164375 -2.662657047148908 -0.7207772723405714 -3.3346273780936855 0.16436163481550548 3.7545185808703714 -0.11251289223883187 -4.218866829991438 -0.44398129223942373 -5.122321957879096 0.2732021178977657 6.985104118927385 -0.6250238981016398
13 13 -1.0 N/A N/A
13 15 1.2290053865546167 4.507886953407748 -1.5902789558021446 0.31786423534912434 -2.365681842925067 -0.2038943752097806 3.2305855380570137 -0.512511005862808 -3.7545185808703714 0.11251289223883187 4.020697485087073 0.24268033573157588 -5.356146683852948 -0.08590134911215941 5.546957526115342 -0.03272616662048122 -6.206090000422364 0.3416752936552694 -6.4171756280192795 -0.6082643801017396 6.460108375403571 -0.16284371603361958
13 16 -1.0 N/A N/A
13 17 1.2727920269443243 4.046696715213607 -0.7754028871229224 -0.5217586105589049 1.5902789558021446 -0.31786423534912434 -2.1642396250682268 -0.20535134311029246 -3.7658677280508037 -0.40376558446128374 -4.615811044620219 0.02381105830614505 4.820864493859158 -0.8303752412119323 -4.826896672217135 -0.9261286154508639 -5.498867003161912 -0.040989708294786986 5.6109764408892175 -0.07518389961754846 -6.383106455059664 -0.6493326353497162
13 18 -1.0 N/A N/A
13 19 -1.0 N/A N/A
13 21 -1.0 N/A N/A
13 23 -1.0 N/A N/A
13 25 -1.0 N/A N/A
13 26 -1.0 N/A N/A
13 27 -1.0 N/A N/A
